RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
415229,2a320e20-7755-4197-8227-6fa7595e1f8e,Grimes,612,Germany,Female,85,8,123965.19,1,1,0,185726.84,0
410304,4422e67b-0a3f-4ac0-8ae7-f0238704ba39,Gonzalez,550,Spain,Female,95,0,260601.13,4,1,1,107785.1,0
525483,556ff45e-b57e-46e5-b3a0-567c5a92e107,Fry,757,France,Male,39,5,254894.71,4,0,0,170278.36,1
799161,b62855fc-1aca-45f4-9ecf-ce84b658cfe9,White,300,Spain,Male,33,4,143125.86,4,1,0,102289.11,1
252256,f3dba14c-d81b-456e-ad18-6f8e6764c930,Landry,445,Germany,Female,77,7,165731.4,3,0,0,50337.51,0
288741,6356e493-0f15-492a-a1dd-602df4eb3027,Jones,337,Germany,Female,21,9,30383.4,3,0,1,60405.58,1
164588,7785dfd8-4105-487a-980b-7197eed6357e,Bray,679,France,Male,55,4,232490.25,3,0,1,5953.47,0
759347,671108bd-ef98-4d92-916d-39d7c5751ffc,Jackson,702,Spain,Male,28,5,166251.09,2,0,1,6683.81,1
330084,22ca319f-3fdd-41fc-a969-7f851f329dec,Smith,805,Spain,Female,87,7,169170.43,4,0,0,140938.66,1
945815,4a063bee-d40f-4fc4-9959-e04185926417,Kane,770,France,Female,90,10,137527.01,4,1,0,191581.11,0
992601,c89d5396-985d-4e6c-9789-78785267af7a,Knight,488,Spain,Male,52,5,130413.23,4,1,1,165938.85,1
54128,656389f7-c4e1-4f57-a6e4-0fdfc39e9f70,Hunter,578,Spain,Male,75,2,128415.52,2,1,1,177349.28,0
314732,d170f547-f99f-447b-b0a4-85417e930778,Arnold,716,France,Male,86,6,174751.37,3,0,0,175952.11,1
545077,b2342a1c-8030-46d3-8259-1e4cfccaefa0,Ellison,844,Germany,Female,89,3,172362.37,1,1,0,184793.0,0
926835,63452bb9-6132-41c3-9ca4-87930ac76a6d,Martin,443,Spain,Female,35,6,130918.52,1,0,0,60953.3,1
580308,58950891-1b4d-497d-a5fa-a6b42eda6bfd,Hernandez,365,Germany,Male,54,6,3378.25,1,1,0,83066.75,1
170041,0475350e-6676-4669-a7f0-b87c16703ac5,Weaver,614,Spain,Male,35,5,178003.3,1,1,1,159676.37,1
253513,2be36dd3-d25f-4aed-ac8f-828a3fb428b4,Martinez,865,France,Female,46,1,50320.13,2,0,1,118246.63,1
615349,1469a956-e660-42b1-a19a-0986f04636db,Hall,373,Germany,Male,69,8,16838.09,2,0,1,166724.36,1
949845,90f61647-987e-4103-b3cf-3aae86661671,Cunningham,526,Spain,Male,60,2,105952.14,2,0,0,153867.25,1
434320,5a0121e3-ff42-4eff-bedd-67c19d209404,Roman,830,Germany,Male,24,8,164099.06,4,0,0,119456.62,1
170523,b5d432f3-a7b8-4487-beee-f122f275afb1,Alexander,815,France,Female,36,5,90822.65,1,0,0,59456.06,1
686401,c0779b85-d6a1-4a75-a2b5-9e0ec0a1353a,Oliver,460,Germany,Female,36,5,86942.9,3,1,1,72912.14,1
235075,9397dfe7-cdb2-48ee-b3a0-0d68938728f3,French,561,Germany,Male,39,6,37560.99,2,0,0,140873.3,0
432776,f0e31ec9-d4fa-4f8e-9f65-1153456bb48b,Green,862,Spain,Female,29,9,234514.63,4,1,1,91236.88,1
701909,e6b89a86-4328-487e-8403-e7deddc0a64c,Martin,451,Spain,Male,52,9,27121.15,4,1,1,37064.3,0
142375,8b80d52d-8d28-438a-9eb0-7a70ac8702c7,Scott,733,Germany,Female,53,1,230837.35,4,0,0,150808.01,1
844356,a71f7d6d-99bd-4202-b22e-5c2adaae55e4,Jackson,890,France,Female,90,6,34217.82,4,0,1,161725.49,0
666733,f2ff0049-286b-447a-9878-cd15a638183a,Vazquez,579,Germany,Male,20,8,53493.79,4,0,1,139867.16,1
602746,d866f436-3ca3-4937-8825-d115ba8bd03b,Vasquez,443,Germany,Female,83,5,138979.18,3,1,1,161761.42,1
982866,d42bd2ef-859c-46e4-b1d5-2a5de6957061,Gallagher,510,Germany,Male,54,4,42212.71,3,0,0,148359.26,1
203535,17743887-f1cd-47df-8853-14b93deed0f5,Campbell,832,Spain,Female,34,9,152090.69,1,1,1,141541.62,0
888894,58f885c5-5cce-49c7-b9a8-2a01fb41de6c,Cox,339,Spain,Male,55,4,63225.33,1,1,1,168377.68,0
435351,ecdfd271-b367-4f12-8408-6df6599c2f35,Anderson,770,Spain,Male,45,10,85708.5,4,1,1,150136.01,0
234823,438c50c7-4c8e-4003-a6b6-b895fbdeb749,Summers,765,Spain,Male,95,8,62563.67,2,1,0,89769.57,0
875254,647318bb-57e0-4acb-aaac-53f33a3e67c5,Weaver,624,France,Male,68,5,99692.88,1,0,1,125766.91,0
590558,03819002-a9cb-4684-9165-4ddad869fac2,Morales,648,Spain,Male,67,4,180379.67,4,1,1,187641.42,0
87500,d7b4dc0b-46fd-4199-8bf7-9acb79a76d31,Tucker,778,Germany,Female,30,2,643.13,1,1,0,166418.09,1
838830,e2df4b83-9a37-412f-852a-7be8817adbfa,Mitchell,667,France,Male,45,7,209824.21,1,0,0,71634.72,0
433163,a9a99b3f-089a-444b-b338-19c30c8e9b44,Graham,620,Germany,Female,53,10,52097.71,3,0,0,41038.26,1
954011,1a12886a-0dde-42be-b530-6dc05759bafe,Mahoney,424,France,Male,54,7,249162.75,3,0,0,84460.52,1
565887,17e4eba7-fe02-414f-8e23-c4b5abd9efd9,Romero,463,Spain,Male,39,5,92572.8,2,1,0,3824.4,1
749241,acb7185b-7983-4f4e-8e26-3a356729ac57,Sanchez,823,France,Male,49,3,174663.04,4,1,0,109744.44,0
401053,0fcc5749-ffcc-4b68-866f-7a8991f0cb9f,Michael,773,France,Male,32,4,114397.97,4,0,1,114362.25,0
481301,5e9126dd-efa2-4b7f-b127-23c44c4cc3d1,Blankenship,849,Germany,Male,36,0,100510.08,4,0,1,108732.62,0
338486,ed2a4e71-c442-4728-9112-fde9f0db8371,James,769,Spain,Female,30,3,6540.2,4,0,1,183023.56,0
343523,4dae73f9-2664-4968-9def-7b0032972fea,Cooley,893,Germany,Female,22,4,67602.0,4,0,1,21339.13,1
53167,662bddf8-7586-4070-ad0d-1ef8acef3ad7,Garcia,741,France,Male,72,5,39913.14,4,1,1,159406.61,1
167552,035d60a4-3b03-4753-adf8-b26d4c9d74db,Solis,655,Spain,Female,84,4,74023.47,2,1,1,99731.44,0
167050,9eff8a09-34f0-491f-90da-7f2ddf8f3f5c,Nicholson,475,Germany,Female,34,8,174375.56,1,0,0,79682.2,1
686753,7fd42409-342b-4c2c-93b8-ded8d33f445c,Williams,645,Spain,Female,64,8,151201.18,3,0,1,15310.11,0
665184,6724c855-f038-4199-9178-8b211316234f,Garcia,525,France,Male,49,5,132781.82,2,0,0,174776.74,1
899175,282ff129-f75b-4038-b006-cdef07df3ebb,Huynh,810,Spain,Female,66,4,58926.29,1,1,1,168904.4,1
469021,65fb56f0-f7ef-4c34-908c-c12f0c5d5396,Brown,899,Spain,Female,58,5,85424.94,4,1,0,131065.25,0
784270,6cac6bd1-0f96-4e96-bfd4-d146facaa5c8,Campbell,474,France,Female,24,0,227479.88,1,0,1,78061.08,1
545223,d3436324-b30a-48c3-b02a-a0cf6f547902,Hester,756,Germany,Female,29,0,143040.8,4,0,0,20193.67,1
905939,66db16b4-0209-44e4-944d-ea6d3e4cebd8,Duncan,787,Germany,Female,71,5,96247.42,1,0,0,107805.9,1
525817,93e0597c-d72a-4742-bdc5-80d0df7b38c9,Chapman,688,Germany,Female,53,2,22513.62,1,0,0,16931.01,0
556259,e0ce4e85-dca8-4772-aaec-7af30c62e43d,Jones,493,France,Male,80,2,84939.47,2,0,0,49335.69,1
597433,a71c8ad9-91a0-43d0-97a2-abada3cc1470,Williams,671,France,Female,87,4,158655.46,2,1,0,30364.73,0
596427,b86602de-7779-4e41-9cb0-9543d7abbc7f,Gomez,545,Germany,Male,21,8,250334.73,4,1,0,23919.06,0
797798,93381e3e-eeea-4ebc-8242-fd6c96855f52,Mendoza,413,France,Male,71,1,205845.0,4,1,0,145213.14,1
698854,9205a1cd-98d9-4b24-b0cc-29820484f5ad,Mitchell,750,France,Male,72,4,194209.55,3,1,0,118817.71,0
298868,fbdd5096-d555-4d4a-a467-f77711c94cc8,Macdonald,349,France,Female,27,6,182025.18,3,0,1,178143.63,0
304710,43a49c49-5b5d-40c0-a07c-c576bd23a03a,Jones,616,Spain,Female,39,6,227058.25,3,0,1,199554.46,0
136353,acc38687-b6a5-42a2-bb4e-45f1603d6ce2,Williams,800,Spain,Male,30,3,222926.98,1,1,1,107236.36,0
645354,17ff764f-3311-4b22-9136-9838c993ad74,Cox,889,Germany,Female,70,1,140912.71,3,0,1,128277.43,0
272659,d78d926d-4215-4192-b2a8-5ba09fabb4fb,Brown,494,Spain,Male,48,0,64231.44,2,0,0,52581.0,1
68513,4b5f7a31-c485-44a8-86da-fe589461478c,Scott,769,Germany,Female,21,6,63254.13,4,1,0,61171.47,1
507897,29d110f9-b6c8-449d-8993-7eb72b2d13ff,Nunez,336,Spain,Female,53,2,175764.16,3,0,0,87777.18,1
411180,945c6081-2975-4247-bca7-9c3996baa8a1,Stevens,336,Spain,Male,87,3,35151.29,2,0,1,39706.46,0
517954,ea5baf4f-2df8-4c38-b5a2-3fdadcb38429,Rosario,360,Germany,Female,87,10,41459.47,3,1,1,106962.76,0
288589,51b75481-9631-4583-a3da-8a2fbae1a438,Lee,735,France,Female,29,5,251865.39,4,0,0,196696.18,0
212085,b4c6d1a0-c4e3-4afd-95c9-faa892440908,Tyler,401,France,Female,70,0,109129.78,1,0,1,176105.38,1
941240,f43c0c5b-63a3-456d-89ab-7ab9a3ce6665,Walker,673,Spain,Male,90,7,205446.92,4,1,0,64024.26,1
321263,85a93822-d46a-4f16-a2b5-126cce65016b,Jones,581,France,Male,59,5,167568.07,3,0,1,153237.24,1
428441,3627cb0c-14d9-4ba7-b658-ed4c746d5b9f,Murray,583,France,Female,95,2,15708.22,1,0,0,98479.86,0
70823,9b0f8cbd-7a3f-4cc2-bfc6-e0efa962ab67,Patel,315,Germany,Male,18,6,238612.68,1,1,0,149593.5,1
778867,48a7cb7a-fe75-4d12-bb88-dbce6f9d3807,Shelton,820,Germany,Male,19,0,76475.14,1,1,0,153169.23,0
554158,c4417b98-2175-48fc-87ef-6e6d688cdbff,Lindsey,635,Spain,Male,28,3,57822.84,3,0,0,132515.9,0
505842,aae0eac0-f1a6-4f93-ac62-649c308377f6,Wise,345,France,Male,40,5,169734.78,2,1,1,160563.38,1
861027,eef74ac5-27ca-499f-a570-4a558c180156,Ford,548,Spain,Male,79,5,164027.95,1,0,0,135896.76,1
776875,5b935277-1121-481c-95ac-9d04d86fba7d,Evans,388,Germany,Female,84,8,105354.19,4,0,0,73684.05,1
439102,5fb2bf9e-79e9-4edb-8899-9e946a2e3b4e,Walker,860,Germany,Male,31,1,112214.18,2,0,0,173051.47,0
821172,f52b1a7b-9527-4485-93b5-58c71eaa29e2,Hudson,442,Spain,Male,86,8,259029.16,1,0,0,92987.97,1
712360,5aa59433-c1c7-432e-b3fa-947f2321ec60,Burns,434,Germany,Male,61,8,202364.01,3,0,0,50767.08,1
105475,4dca958b-a7c3-43bc-86c0-3f668912ef54,Richards,762,Germany,Female,33,1,129056.64,1,1,1,83797.12,0
476549,46cffdca-65f8-4601-902a-4a3ec80c26a7,Ingram,495,Spain,Male,83,0,73773.53,3,0,0,174698.34,0
604769,9f18a7b2-2aec-4a58-ae62-f81b094271a2,Cabrera,535,Germany,Female,88,6,198634.38,3,0,0,974.57,1
952163,1a9ef9ae-1e27-415c-86fd-ab59564d459f,Matthews,700,France,Male,20,9,89461.8,2,1,0,25450.14,1
721360,068de4d3-93b2-4e63-8241-26add952b579,Kerr,731,France,Female,46,8,13912.66,1,0,0,109795.84,1
99594,49d014c0-e0f3-4054-b8d1-380ed9d93859,Vaughn,783,France,Male,48,0,53095.2,1,1,0,49282.21,1
521160,4c865100-73bc-44d4-95da-26fde49b55de,Thompson,712,France,Male,61,7,101801.5,3,0,0,22394.2,1
939702,03689b39-294e-4a40-89f3-c2bd3c83a310,Gray,747,Spain,Female,20,9,221106.0,3,0,1,169796.63,1
240061,d31a10ce-4eab-4c4c-ac9f-f9218df90803,Hoffman,333,Germany,Female,23,4,36176.43,1,1,1,167266.91,1
114246,4c04f60a-45be-4ffd-88c4-e37817763859,Barajas,861,Spain,Female,59,0,83328.38,1,1,0,123791.98,1
252236,7bd4a9e7-3d2e-4dea-873f-6632660e897e,Green,486,Germany,Female,70,9,62427.06,3,1,1,34254.64,1
372205,8c6d3a73-cc14-4dc7-9da5-829e9a287dbf,Ray,766,France,Male,64,5,143526.45,4,1,0,75764.9,1
954765,66b2a673-7bd8-4d6a-896b-b30ebbd8991a,Walker,605,Germany,Female,23,9,200150.79,2,1,0,10479.65,1
28958,44674b92-587a-4d96-9e9a-cca9c36e4570,Price,666,Germany,Female,74,6,93913.6,2,1,1,103711.49,1
464840,558b6c81-7a35-4c0d-b53d-488f4bbbd99b,Price,830,Spain,Female,85,3,28076.8,3,0,1,185813.65,1
640605,e3acbda1-7a6a-457d-8ef3-6b95ae2f9fcb,Ross,720,Germany,Female,60,4,79940.43,4,0,1,142248.09,0
232215,a8478d81-f33c-41d7-80fa-fbf0a391197c,Torres,751,Germany,Female,47,7,211682.58,3,0,1,188883.7,0
811455,402a204e-c580-43c4-88ac-9caa8640ca02,Peters,822,Germany,Female,38,4,130890.09,4,1,1,32768.13,0
332197,a3192cf6-5378-47c3-a5ac-1614db9253ad,Kelly,380,Spain,Female,31,5,219246.22,4,1,0,16628.61,0
591260,e7f99fba-34da-4aeb-8bab-87b85b825f48,Allen,566,Spain,Male,26,5,109274.58,2,0,0,29322.88,1
660514,81bc4237-294a-40cb-b80a-f897c59fbd19,Hatfield,660,Germany,Female,90,3,4200.16,2,0,1,190968.77,0
697760,32885a73-6617-453e-a6e9-5918179db54a,Jensen,518,Spain,Male,24,4,166604.35,1,1,1,35055.53,0
248359,367a5266-1056-4f87-8c95-11b9dd15106b,Jones,418,Spain,Male,48,9,152341.61,4,1,0,157284.45,1
356802,41fbf83f-2fa7-4a0f-b439-848b5833b0de,Jones,422,Spain,Female,83,3,150837.28,2,0,0,124768.05,1
462589,c421208a-00cb-4ee3-bf11-a57e4e1bb9c6,Malone,532,France,Female,74,2,14338.42,1,1,1,162569.86,0
347161,fb820381-4a8d-402e-8e7d-c2c18990f1a4,Chavez,578,Spain,Male,95,2,210735.97,3,0,0,16097.12,0
817105,57eebc0c-c942-4f68-b6b9-75d1ea0a2e8b,Diaz,752,France,Female,61,0,230905.19,3,1,0,57494.73,0
909622,ac843bba-0baa-4aac-9c09-527aad100810,Spencer,422,Germany,Male,90,2,158183.13,1,0,1,97832.35,0
719016,f17e4a19-f097-4bd8-a1cf-5cdf01baf86d,Sanders,406,France,Female,53,2,52131.86,4,0,0,95800.82,1
811142,e0bd6b91-dc53-4f18-b5fc-9bbe969a6c16,Davis,343,Spain,Female,84,5,68515.35,1,1,0,185123.39,0
214611,f63029ce-988c-4cea-9505-ea1ae6632e6d,White,640,Germany,Female,51,10,136599.37,1,0,0,168794.16,1
776100,43a64857-d204-485e-9bef-114764cf22d6,Nguyen,798,Spain,Female,56,2,74372.8,3,0,1,90763.12,0
463182,88e8ee1d-34ee-4cb9-b5c2-eee2d00fed03,Gordon,697,Germany,Male,79,7,20835.67,2,0,1,174011.87,1
90108,a3f18768-9520-40f2-af21-a018339a39b2,Reynolds,510,France,Male,61,8,132857.77,1,0,0,50979.84,0
676079,bc4152ca-2844-4212-9721-dc99f2dcda44,Davis,626,Germany,Male,65,6,127399.1,3,0,0,122915.69,0
537751,b9f368d2-efd7-4431-b113-7a2129bef99d,Wilson,495,Germany,Male,59,6,99086.83,2,1,0,113886.53,1
20783,d84a0f29-0444-4bcf-bc87-e6524898895c,Hunt,771,Spain,Female,65,7,138422.94,1,0,0,119775.24,1
452372,04870f59-765d-439a-a3f4-b504a5b2f049,Garcia,869,France,Female,84,2,217715.35,2,1,1,141173.52,1
968651,8b85d0f4-72ad-4dac-9086-08baccd661bb,Schwartz,885,Spain,Female,38,9,170202.72,2,0,1,29157.36,1
864457,41c3eebe-6810-4b5f-9110-8b3e79f806a1,Lindsey,778,France,Female,91,3,195379.03,4,1,1,47344.41,1
149188,6042c378-3277-4392-95e6-a27f5c74ffbb,Thomas,495,France,Female,27,2,47218.15,2,0,0,65113.89,1
542,d838ae92-7683-438a-b77f-84ac2267c64f,Campbell,368,Spain,Male,21,6,75701.61,2,0,0,154509.69,0
865779,a6542bd9-0dbf-4568-9637-39194b5ed1e0,Jones,898,Spain,Male,71,2,148240.99,1,0,0,83663.18,1
231949,6eb47aed-a0f7-45fc-a043-cea78ee70160,Bush,311,Germany,Female,59,1,245690.05,2,0,0,56328.65,0
377659,3d1df9e4-d548-4e20-b021-466bcc315e9a,Sherman,452,Spain,Male,44,6,184339.82,4,0,1,103511.88,1
154609,70660f92-4483-4f20-aa80-236f8ce73c10,Hartman,577,Germany,Male,39,10,47548.29,1,1,0,82588.27,0
559006,ae416ed5-4d9f-434d-a02d-ddde092c8e47,Larson,456,France,Female,47,3,21487.83,4,0,1,12396.87,0
8845,60621d8c-fd2c-4a8e-9e1e-7b1afea1c449,Jackson,538,Germany,Female,61,6,93581.72,1,0,0,9164.99,1
104111,3ca34da5-31f1-4044-bbc8-936375a4a6c5,Jones,808,France,Male,37,0,118890.64,4,1,1,146022.64,0
332881,82c1434c-a694-4213-8b7b-a071ab872f6f,Terrell,893,Spain,Female,40,5,42807.29,2,1,1,85248.07,1
770941,19be5b22-ea76-4992-b46f-3f031b9a6842,Gordon,835,Germany,Male,95,6,159117.71,4,1,1,115298.73,0
684818,fe4ad7d1-705f-42f7-9096-4fd9f61c410c,Jones,441,France,Male,57,10,162498.94,3,0,0,89115.48,1
776932,d75abc1e-45f0-4263-9c85-492ee79646cc,Beck,504,France,Male,91,0,230646.17,1,0,0,158983.72,0
555059,c0eeb26d-eae7-4fe1-98e3-c4df909ebb7b,May,809,Germany,Male,34,3,158566.46,1,1,1,138563.05,0
729416,eb913951-a490-4057-be34-95a17f0f2569,Orozco,342,France,Female,92,4,204770.37,3,1,0,161915.21,1
692834,de172690-fd37-4b08-af81-82ada3855c63,Choi,668,France,Female,18,1,9460.6,2,1,1,20491.74,0
66379,e8dd5389-1812-4974-b80c-8a97bf214b51,Wallace,310,France,Female,44,6,247547.28,1,0,0,1433.39,0
833474,38729a7f-3cfa-443a-bcfe-dee717e48ad2,Doyle,661,France,Female,87,6,127400.01,3,0,1,70683.0,0
87157,5cf06eb8-477f-4218-a654-a974d25b73a0,Cooper,390,France,Female,83,8,113536.29,1,1,0,83494.67,0
258196,5b246796-f200-4c5b-a31c-b819a16fdaf0,Anderson,868,France,Female,61,0,8837.94,4,0,0,27917.4,1
687499,1c458002-9572-46ee-bd78-429266cca9b0,Barnett,421,Germany,Male,25,8,22406.65,2,1,1,107711.2,0
607268,5dc83de4-f1a3-477f-b9ec-78a6e161e203,Pineda,314,Spain,Female,44,1,86786.6,2,1,1,156122.23,0
495014,b6ccebf8-06cf-4ba1-8ef8-db1c4b214302,Gordon,888,Spain,Male,87,4,153755.02,2,1,0,29100.09,1
862203,24515319-b7bb-4b19-aa1c-c11ecdebc485,Li,526,Spain,Female,21,8,63358.33,2,1,0,139124.0,0
606710,8dd71ab4-b07f-4e5d-8c83-c09dec471b18,Blevins,621,Spain,Male,68,6,204200.13,1,0,0,25196.84,1
46924,db212410-7b56-434f-9eca-60a91ff12676,Smith,635,France,Female,41,10,217771.46,3,0,0,112531.44,1
269935,900711bb-983f-498d-a38b-c2e3e8224024,Christensen,894,Germany,Female,71,6,96857.95,4,1,1,174846.41,1
444260,f8cf64fd-afd5-4d95-b2c3-c5260b2cb1d2,Shepherd,669,Spain,Male,59,6,142111.0,1,0,1,195841.53,1
573076,2678a90a-792b-461f-a3e8-d6cdd4010237,Holt,416,France,Male,50,8,111187.47,4,0,1,118664.42,1
73914,0f1a4a4a-df03-4eed-abfa-3b8685c69916,Ward,794,Germany,Female,31,2,241461.01,4,0,0,151096.07,0
221864,b26fb780-e3d6-49b3-8175-4ddfc0d1631e,Mccarty,554,Spain,Female,27,1,44135.67,1,0,0,185567.58,0
5615,42b9148c-9e98-49e2-94c7-cfe002fa0879,Todd,540,France,Female,56,2,208888.43,2,0,0,164290.08,1
625383,1a339374-3c5b-456d-9424-6cafb9d84286,Shepard,336,Spain,Female,77,1,92587.74,1,1,0,74745.51,0
281036,476483ee-f19f-41a0-89c6-421227c6d073,Shaw,581,Spain,Female,63,6,203984.3,4,1,1,43419.32,1
909302,c41076d7-af75-4c27-a348-3e1851f351ef,Brown,507,France,Female,77,5,53037.78,1,1,1,177075.04,1
983636,d7d37d86-0e98-4b86-b540-9d243322e199,Waters,353,Spain,Male,88,2,174842.91,3,1,0,85422.43,0
572678,07e3728c-0185-406b-b95b-7ced38800051,Hernandez,335,Spain,Male,73,10,142629.77,2,0,0,137556.43,0
703946,5879ce57-33ca-4dd0-93d4-74f30f4f925c,Rice,778,France,Male,70,1,99870.96,2,0,0,190134.7,0
99236,dc8c60e7-f0e3-4ca8-8b03-a3feaced20ad,Lynch,498,Germany,Male,40,7,212634.85,4,1,0,59839.5,0
811272,da73b4ce-c4a8-4d3b-9704-bbbdbbce793d,Morgan,702,Spain,Female,35,5,192431.56,3,0,1,16287.78,1
415900,3be49a66-50cc-4c2e-b43f-e4bf6af2d88d,Cordova,334,Spain,Female,34,0,54093.44,3,0,0,181985.92,0
917942,61ca6a90-96c3-49f6-967f-b011c46a0f9c,Rios,825,Spain,Male,38,6,213837.05,3,1,0,171886.72,0
530990,5c347384-5890-45b9-9f8a-f3a556b6131d,Dennis,488,Spain,Female,67,8,237259.77,4,0,1,158277.59,1
959238,d8c4cd70-84ee-4d07-b71c-97ef90c80bd4,Howell,814,Germany,Female,91,8,186412.17,3,0,0,13167.05,1
432596,3a9d9bde-0cb3-4de9-a0cd-f14aca1a1d12,Caldwell,835,Germany,Male,55,3,79795.67,4,1,0,89695.33,0
204204,3d139831-7c1a-45c5-b5e1-adff695adfa5,Mccarthy,303,France,Female,52,7,118847.16,1,0,1,130665.19,0
372166,acf7a37a-06a1-462d-83f0-41513d674082,Morrison,807,Germany,Female,27,8,81728.17,1,1,0,73807.16,1
403276,df4cfc17-34ea-436d-a8a6-7cbc2afa0d9a,Conley,482,Spain,Male,31,9,7215.89,4,0,0,11214.15,0
586284,ddf72a04-e3fa-4281-b912-2a96fa4ee966,Walker,763,Germany,Female,95,0,8434.12,1,0,1,78787.08,0
136447,527c9ff0-999a-483c-8ef4-a8654d219c56,Hurst,872,France,Male,71,2,36296.57,3,1,1,118129.67,1
985680,c82096a9-a937-4113-b36c-caa52502f254,Watkins,687,France,Male,53,9,163205.51,3,1,1,198051.2,1
925764,43e341db-f13c-46bb-bc62-c48dc96de783,Torres,407,France,Male,20,7,7519.22,2,0,1,57411.92,0
617709,1a2b474b-9564-4fee-8888-5adb5f33bda4,Stephens,544,Germany,Male,21,0,105934.26,1,1,1,160057.11,1
931916,3d214cdd-c98a-4a28-8fb0-a3823b74ad74,Miller,432,France,Male,68,2,74976.41,2,0,1,174845.58,0
709929,aec40641-a4ae-438c-ad4f-661fe46fc71c,Hernandez,900,Germany,Male,20,8,230235.45,2,0,1,94481.48,1
488571,c8811f44-5fbf-4deb-9e36-aa95393b695f,Mercado,573,Germany,Male,55,7,115650.36,4,0,1,14942.86,0
61714,0354c51f-cad6-497c-b3fc-6476b12a8525,Harris,406,Germany,Male,46,2,235120.29,1,1,1,165136.6,1
548261,7ec2c332-5521-4dd6-9fa9-73ecc984bc56,Patel,335,Spain,Male,82,4,69229.9,1,0,1,91527.65,0
490161,e0fdea1b-fa1c-46e2-9522-4d9c4071a2e3,Meyer,668,Germany,Female,45,3,27428.79,2,0,1,186340.25,1
727810,22dfcdf9-605f-4887-915a-4d30be3f34e0,Walsh,663,France,Male,83,7,96997.15,3,0,0,153904.53,0
963119,cd5a1f41-e10f-4b84-93ff-9c5ec85721ea,Newton,321,France,Female,81,10,180868.19,1,1,1,111092.11,1
629891,bf6aa595-d67a-4293-95bb-3d1cd6ec6002,Mccarty,514,France,Male,70,10,32675.25,1,1,0,74551.18,0
897188,5299ac99-e89b-4946-ab2a-ab5c81e7624b,Taylor,822,Spain,Female,86,5,98110.34,2,0,0,10346.39,0
129189,55d1beb1-fb61-4e36-9b88-e889505493ef,Dickson,321,Spain,Male,33,1,112074.32,1,1,1,77767.25,0
512717,f5ae2ca8-4428-42b0-b6d1-30a95e3e3b62,Krueger,404,France,Male,29,8,88366.0,2,1,0,86309.69,1
573635,25c160a6-361d-40bc-b953-b4c900668d40,Rodgers,479,Germany,Female,45,0,122058.41,4,0,1,75184.45,1
596025,afa5b65f-d84c-4be0-8a56-7990b8c057aa,Smith,440,Germany,Female,22,2,39202.91,1,0,1,188348.57,1
485718,e69ce98c-4494-4db5-8b7a-4dcaaaca6791,Shaffer,693,Germany,Male,92,8,18786.78,2,0,0,40388.75,0
308276,22b3aedc-394e-429e-9e69-bd103d9b24be,Brown,865,Spain,Female,92,2,182403.0,4,0,1,100998.72,0
703672,634b740c-b9ac-43a7-976d-416af4bbaf6a,Klein,549,Spain,Male,20,6,234194.2,2,0,0,111119.82,0
375559,c0a387ef-b76f-4f56-86b0-715c239aa501,Diaz,665,Spain,Male,36,7,62214.28,1,1,0,30946.16,1
403778,602fb609-07b9-438c-948d-4583863e16c2,Warner,310,Spain,Male,35,10,67904.16,3,0,1,156115.43,0
295937,1ade347a-fcd1-4848-bbac-3bd33b6687ac,Flynn,318,France,Female,61,8,148903.86,3,1,1,15585.37,0
229154,3e35b99b-751c-4950-9cdd-ff011f7f9d3a,Henderson,387,Germany,Female,83,10,154829.67,2,1,0,18473.88,1
892683,c5fb2b98-8a32-4016-b10c-6e9c5da88dc7,Johnson,512,Spain,Male,26,8,233252.98,3,1,1,91493.34,1
818194,079a8e8e-a8a2-4ce1-9f7e-4f329ff9b639,Dixon,831,Spain,Male,35,2,251481.07,2,1,1,62873.31,1
136820,36643c42-825f-4d81-b695-ffb10d79124d,Thompson,820,France,Female,22,0,60116.51,2,1,0,156983.09,1
528865,bb405c81-ffc2-415a-9e95-f6023e69b8e6,Turner,377,France,Male,54,10,85417.53,1,0,1,74203.66,1
246822,91f07b86-7cd2-4755-945f-b55bba09b5d0,Diaz,832,Germany,Female,64,4,204394.23,1,0,0,7201.25,0
152570,a5cee7d7-7b4f-478e-8ef8-9f782294b8fc,Davis,684,Spain,Female,27,10,130855.32,3,0,0,131496.16,0
140066,94ea7ae1-e76c-421c-8f7f-8b34128eb80c,Parker,759,Spain,Female,20,3,242372.7,1,0,0,138338.54,1
765609,f99a2fff-913f-494b-aa2f-d4881eae441f,Johns,635,France,Male,21,6,109398.98,1,1,1,125026.2,0
599253,8ffdff13-3f38-4431-92a2-585593531c2b,Lopez,863,Spain,Female,62,8,75093.88,4,0,0,96738.01,0
478772,3a94e4b0-6504-4da3-b16a-d17b5248c044,Warren,553,France,Male,26,5,170502.74,3,0,0,23959.94,0
499686,af9bbc1c-5427-499b-b0f1-4cd474628f42,Hayes,458,France,Female,77,10,140824.42,1,0,1,153312.08,1
705179,c3a12458-287c-47ac-8c20-6a5e46c730b1,Richardson,483,Germany,Male,62,10,240427.16,1,1,0,49571.05,0
518707,d96fd1e3-9a87-4cf4-b571-cfb249ffb50b,Knight,571,France,Female,42,5,41749.37,3,1,0,49572.83,0
